"paID","waterBuffer","landQualityMin","qualitySurface","kernelScale","metricVariant","nonProtectedPenalty","factorOrder","nameEco","paPriority","paArea","priority","scnID"
4354,1,100,"Venter",10,"samcM20",1,144,"AtlanticMaritime",1,1036471105.72366,3,272
4354,0,0,"Kennedy",40,"samcM20",1,153,"AtlanticMaritime",1,1036471105.72366,3,273
4354,1,0,"Kennedy",40,"samcM20",1,154,"AtlanticMaritime",1,1036471105.72366,3,274
4354,0,100,"Kennedy",40,"samcM20",1,155,"AtlanticMaritime",1,1036471105.72366,3,275
4354,1,100,"Kennedy",40,"samcM20",1,156,"AtlanticMaritime",1,1036471105.72366,3,276
4354,0,0,"Venter",40,"samcM20",1,157,"AtlanticMaritime",1,1036471105.72366,3,277
4354,1,0,"Venter",40,"samcM20",1,158,"AtlanticMaritime",1,1036471105.72366,3,278
4354,0,100,"Venter",40,"samcM20",1,159,"AtlanticMaritime",1,1036471105.72366,3,279
4354,1,100,"Venter",40,"samcM20",1,160,"AtlanticMaritime",1,1036471105.72366,3,280
4354,0,0,"Kennedy",10,"samcB2",1,177,"AtlanticMaritime",1,1036471105.72366,3,281
4354,1,0,"Kennedy",10,"samcB2",1,178,"AtlanticMaritime",1,1036471105.72366,3,282
4354,0,100,"Kennedy",10,"samcB2",1,179,"AtlanticMaritime",1,1036471105.72366,3,283
4354,1,100,"Kennedy",10,"samcB2",1,180,"AtlanticMaritime",1,1036471105.72366,3,284
4354,0,0,"Venter",10,"samcB2",1,181,"AtlanticMaritime",1,1036471105.72366,3,285
4354,1,0,"Venter",10,"samcB2",1,182,"AtlanticMaritime",1,1036471105.72366,3,286
4354,0,100,"Venter",10,"samcB2",1,183,"AtlanticMaritime",1,1036471105.72366,3,287
4354,1,100,"Venter",10,"samcB2",1,184,"AtlanticMaritime",1,1036471105.72366,3,288
4354,0,0,"Kennedy",40,"samcB2",1,193,"AtlanticMaritime",1,1036471105.72366,3,289
4354,1,0,"Kennedy",40,"samcB2",1,194,"AtlanticMaritime",1,1036471105.72366,3,290
4354,0,100,"Kennedy",40,"samcB2",1,195,"AtlanticMaritime",1,1036471105.72366,3,291
4354,1,100,"Kennedy",40,"samcB2",1,196,"AtlanticMaritime",1,1036471105.72366,3,292
4354,0,0,"Venter",40,"samcB2",1,197,"AtlanticMaritime",1,1036471105.72366,3,293
4354,1,0,"Venter",40,"samcB2",1,198,"AtlanticMaritime",1,1036471105.72366,3,294
4354,0,100,"Venter",40,"samcB2",1,199,"AtlanticMaritime",1,1036471105.72366,3,295
4354,1,100,"Venter",40,"samcB2",1,200,"AtlanticMaritime",1,1036471105.72366,3,296
4354,0,0,"Kennedy",10,"samcB20",1,217,"AtlanticMaritime",1,1036471105.72366,3,297
4354,1,0,"Kennedy",10,"samcB20",1,218,"AtlanticMaritime",1,1036471105.72366,3,298
4354,0,100,"Kennedy",10,"samcB20",1,219,"AtlanticMaritime",1,1036471105.72366,3,299
4354,1,100,"Kennedy",10,"samcB20",1,220,"AtlanticMaritime",1,1036471105.72366,3,300
4354,0,0,"Venter",10,"samcB20",1,221,"AtlanticMaritime",1,1036471105.72366,3,301
4354,1,0,"Venter",10,"samcB20",1,222,"AtlanticMaritime",1,1036471105.72366,3,302
4354,0,100,"Venter",10,"samcB20",1,223,"AtlanticMaritime",1,1036471105.72366,3,303
4354,1,100,"Venter",10,"samcB20",1,224,"AtlanticMaritime",1,1036471105.72366,3,304
4354,0,0,"Kennedy",40,"samcB20",1,233,"AtlanticMaritime",1,1036471105.72366,3,305
4354,1,0,"Kennedy",40,"samcB20",1,234,"AtlanticMaritime",1,1036471105.72366,3,306
4354,0,100,"Kennedy",40,"samcB20",1,235,"AtlanticMaritime",1,1036471105.72366,3,307
4354,1,100,"Kennedy",40,"samcB20",1,236,"AtlanticMaritime",1,1036471105.72366,3,308
4354,0,0,"Venter",40,"samcB20",1,237,"AtlanticMaritime",1,1036471105.72366,3,309
4354,1,0,"Venter",40,"samcB20",1,238,"AtlanticMaritime",1,1036471105.72366,3,310
4354,0,100,"Venter",40,"samcB20",1,239,"AtlanticMaritime",1,1036471105.72366,3,311
4354,1,100,"Venter",40,"samcB20",1,240,"AtlanticMaritime",1,1036471105.72366,3,312
4354,0,0,"Kennedy",10,"exponential",0.5,337,"AtlanticMaritime",1,1036471105.72366,3,313
4354,1,0,"Kennedy",10,"exponential",0.5,338,"AtlanticMaritime",1,1036471105.72366,3,314
4354,0,0,"Venter",10,"exponential",0.5,341,"AtlanticMaritime",1,1036471105.72366,3,315
4354,1,0,"Venter",10,"exponential",0.5,342,"AtlanticMaritime",1,1036471105.72366,3,316
4354,0,0,"Kennedy",40,"exponential",0.5,353,"AtlanticMaritime",1,1036471105.72366,3,317
4354,1,0,"Kennedy",40,"exponential",0.5,354,"AtlanticMaritime",1,1036471105.72366,3,318
4354,0,0,"Venter",40,"exponential",0.5,357,"AtlanticMaritime",1,1036471105.72366,3,319
4354,1,0,"Venter",40,"exponential",0.5,358,"AtlanticMaritime",1,1036471105.72366,3,320
4354,0,0,"Kennedy",10,"uniform",0.5,377,"AtlanticMaritime",1,1036471105.72366,3,321
4354,1,0,"Kennedy",10,"uniform",0.5,378,"AtlanticMaritime",1,1036471105.72366,3,322
4354,0,0,"Venter",10,"uniform",0.5,381,"AtlanticMaritime",1,1036471105.72366,3,323
4354,1,0,"Venter",10,"uniform",0.5,382,"AtlanticMaritime",1,1036471105.72366,3,324
4354,0,0,"Kennedy",40,"uniform",0.5,393,"AtlanticMaritime",1,1036471105.72366,3,325
4354,1,0,"Kennedy",40,"uniform",0.5,394,"AtlanticMaritime",1,1036471105.72366,3,326
4354,0,0,"Venter",40,"uniform",0.5,397,"AtlanticMaritime",1,1036471105.72366,3,327
4354,1,0,"Venter",40,"uniform",0.5,398,"AtlanticMaritime",1,1036471105.72366,3,328
4354,0,0,"Kennedy",10,"samcM2",0.5,417,"AtlanticMaritime",1,1036471105.72366,3,329
4354,1,0,"Kennedy",10,"samcM2",0.5,418,"AtlanticMaritime",1,1036471105.72366,3,330
4354,0,0,"Venter",10,"samcM2",0.5,421,"AtlanticMaritime",1,1036471105.72366,3,331
4354,1,0,"Venter",10,"samcM2",0.5,422,"AtlanticMaritime",1,1036471105.72366,3,332
4354,0,0,"Kennedy",40,"samcM2",0.5,433,"AtlanticMaritime",1,1036471105.72366,3,333
4354,1,0,"Kennedy",40,"samcM2",0.5,434,"AtlanticMaritime",1,1036471105.72366,3,334
4354,0,0,"Venter",40,"samcM2",0.5,437,"AtlanticMaritime",1,1036471105.72366,3,335
4354,1,0,"Venter",40,"samcM2",0.5,438,"AtlanticMaritime",1,1036471105.72366,3,336
4354,0,0,"Kennedy",10,"samcM20",0.5,457,"AtlanticMaritime",1,1036471105.72366,3,337
4354,1,0,"Kennedy",10,"samcM20",0.5,458,"AtlanticMaritime",1,1036471105.72366,3,338
4354,0,0,"Venter",10,"samcM20",0.5,461,"AtlanticMaritime",1,1036471105.72366,3,339
4354,1,0,"Venter",10,"samcM20",0.5,462,"AtlanticMaritime",1,1036471105.72366,3,340
4354,0,0,"Kennedy",40,"samcM20",0.5,473,"AtlanticMaritime",1,1036471105.72366,3,341
4354,1,0,"Kennedy",40,"samcM20",0.5,474,"AtlanticMaritime",1,1036471105.72366,3,342
4354,0,0,"Venter",40,"samcM20",0.5,477,"AtlanticMaritime",1,1036471105.72366,3,343
4354,1,0,"Venter",40,"samcM20",0.5,478,"AtlanticMaritime",1,1036471105.72366,3,344
4354,0,0,"Kennedy",10,"samcB2",0.5,497,"AtlanticMaritime",1,1036471105.72366,3,345
4354,1,0,"Kennedy",10,"samcB2",0.5,498,"AtlanticMaritime",1,1036471105.72366,3,346
4354,0,0,"Venter",10,"samcB2",0.5,501,"AtlanticMaritime",1,1036471105.72366,3,347
4354,1,0,"Venter",10,"samcB2",0.5,502,"AtlanticMaritime",1,1036471105.72366,3,348
4354,0,0,"Kennedy",40,"samcB2",0.5,513,"AtlanticMaritime",1,1036471105.72366,3,349
4354,1,0,"Kennedy",40,"samcB2",0.5,514,"AtlanticMaritime",1,1036471105.72366,3,350
4354,0,0,"Venter",40,"samcB2",0.5,517,"AtlanticMaritime",1,1036471105.72366,3,351
4354,1,0,"Venter",40,"samcB2",0.5,518,"AtlanticMaritime",1,1036471105.72366,3,352
4354,0,0,"Kennedy",10,"samcB20",0.5,537,"AtlanticMaritime",1,1036471105.72366,3,353
4354,1,0,"Kennedy",10,"samcB20",0.5,538,"AtlanticMaritime",1,1036471105.72366,3,354
4354,0,0,"Venter",10,"samcB20",0.5,541,"AtlanticMaritime",1,1036471105.72366,3,355
4354,1,0,"Venter",10,"samcB20",0.5,542,"AtlanticMaritime",1,1036471105.72366,3,356
4354,0,0,"Kennedy",40,"samcB20",0.5,553,"AtlanticMaritime",1,1036471105.72366,3,357
4354,1,0,"Kennedy",40,"samcB20",0.5,554,"AtlanticMaritime",1,1036471105.72366,3,358
4354,0,0,"Venter",40,"samcB20",0.5,557,"AtlanticMaritime",1,1036471105.72366,3,359
4354,1,0,"Venter",40,"samcB20",0.5,558,"AtlanticMaritime",1,1036471105.72366,3,360
4354,0,0,"Kennedy",2,"parc2",1,241,"AtlanticMaritime",1,1036471105.72366,10,361
4354,0,100,"Kennedy",2,"parc2",1,243,"AtlanticMaritime",1,1036471105.72366,10,362
4354,0,0,"Venter",2,"parc2",1,245,"AtlanticMaritime",1,1036471105.72366,10,363
4354,0,100,"Venter",2,"parc2",1,247,"AtlanticMaritime",1,1036471105.72366,10,364
4354,0,0,"Kennedy",5,"parc2",1,249,"AtlanticMaritime",1,1036471105.72366,10,365
4354,0,100,"Kennedy",5,"parc2",1,251,"AtlanticMaritime",1,1036471105.72366,10,366
4354,0,0,"Venter",5,"parc2",1,253,"AtlanticMaritime",1,1036471105.72366,10,367
4354,0,100,"Venter",5,"parc2",1,255,"AtlanticMaritime",1,1036471105.72366,10,368
4354,0,0,"Kennedy",20,"parc2",1,265,"AtlanticMaritime",1,1036471105.72366,10,369
4354,0,100,"Kennedy",20,"parc2",1,267,"AtlanticMaritime",1,1036471105.72366,10,370
4354,0,0,"Venter",20,"parc2",1,269,"AtlanticMaritime",1,1036471105.72366,10,371
4354,0,100,"Venter",20,"parc2",1,271,"AtlanticMaritime",1,1036471105.72366,10,372
4354,0,0,"Kennedy",2,"parc20",1,281,"AtlanticMaritime",1,1036471105.72366,10,373
4354,0,100,"Kennedy",2,"parc20",1,283,"AtlanticMaritime",1,1036471105.72366,10,374
4354,0,0,"Venter",2,"parc20",1,285,"AtlanticMaritime",1,1036471105.72366,10,375
4354,0,100,"Venter",2,"parc20",1,287,"AtlanticMaritime",1,1036471105.72366,10,376
4354,0,0,"Kennedy",5,"parc20",1,289,"AtlanticMaritime",1,1036471105.72366,10,377
4354,0,100,"Kennedy",5,"parc20",1,291,"AtlanticMaritime",1,1036471105.72366,10,378
4354,0,0,"Venter",5,"parc20",1,293,"AtlanticMaritime",1,1036471105.72366,10,379
4354,0,100,"Venter",5,"parc20",1,295,"AtlanticMaritime",1,1036471105.72366,10,380
4354,0,0,"Kennedy",20,"parc20",1,305,"AtlanticMaritime",1,1036471105.72366,10,381
4354,0,100,"Kennedy",20,"parc20",1,307,"AtlanticMaritime",1,1036471105.72366,10,382
4354,0,0,"Venter",20,"parc20",1,309,"AtlanticMaritime",1,1036471105.72366,10,383
4354,0,100,"Venter",20,"parc20",1,311,"AtlanticMaritime",1,1036471105.72366,10,384
4354,0,0,"Kennedy",2,"parc2",0.5,561,"AtlanticMaritime",1,1036471105.72366,10,385
4354,0,0,"Venter",2,"parc2",0.5,565,"AtlanticMaritime",1,1036471105.72366,10,386
4354,0,0,"Kennedy",5,"parc2",0.5,569,"AtlanticMaritime",1,1036471105.72366,10,387
4354,0,0,"Venter",5,"parc2",0.5,573,"AtlanticMaritime",1,1036471105.72366,10,388
4354,0,0,"Kennedy",20,"parc2",0.5,585,"AtlanticMaritime",1,1036471105.72366,10,389
4354,0,0,"Venter",20,"parc2",0.5,589,"AtlanticMaritime",1,1036471105.72366,10,390
4354,0,0,"Kennedy",2,"parc20",0.5,601,"AtlanticMaritime",1,1036471105.72366,10,391
4354,0,0,"Venter",2,"parc20",0.5,605,"AtlanticMaritime",1,1036471105.72366,10,392
4354,0,0,"Kennedy",5,"parc20",0.5,609,"AtlanticMaritime",1,1036471105.72366,10,393
4354,0,0,"Venter",5,"parc20",0.5,613,"AtlanticMaritime",1,1036471105.72366,10,394
4354,0,0,"Kennedy",20,"parc20",0.5,625,"AtlanticMaritime",1,1036471105.72366,10,395
4354,0,0,"Venter",20,"parc20",0.5,629,"AtlanticMaritime",1,1036471105.72366,10,396
4354,1,0,"Kennedy",2,"parc2",1,242,"AtlanticMaritime",1,1036471105.72366,11,397
4354,1,100,"Kennedy",2,"parc2",1,244,"AtlanticMaritime",1,1036471105.72366,11,398
4354,1,0,"Venter",2,"parc2",1,246,"AtlanticMaritime",1,1036471105.72366,11,399
4354,1,100,"Venter",2,"parc2",1,248,"AtlanticMaritime",1,1036471105.72366,11,400
4354,1,0,"Kennedy",5,"parc2",1,250,"AtlanticMaritime",1,1036471105.72366,11,401
4354,1,100,"Kennedy",5,"parc2",1,252,"AtlanticMaritime",1,1036471105.72366,11,402
4354,1,0,"Venter",5,"parc2",1,254,"AtlanticMaritime",1,1036471105.72366,11,403
4354,1,100,"Venter",5,"parc2",1,256,"AtlanticMaritime",1,1036471105.72366,11,404
4354,1,0,"Kennedy",20,"parc2",1,266,"AtlanticMaritime",1,1036471105.72366,11,405
4354,1,100,"Kennedy",20,"parc2",1,268,"AtlanticMaritime",1,1036471105.72366,11,406
4354,1,0,"Venter",20,"parc2",1,270,"AtlanticMaritime",1,1036471105.72366,11,407
4354,1,100,"Venter",20,"parc2",1,272,"AtlanticMaritime",1,1036471105.72366,11,408
4354,1,0,"Kennedy",2,"parc20",1,282,"AtlanticMaritime",1,1036471105.72366,11,409
4354,1,100,"Kennedy",2,"parc20",1,284,"AtlanticMaritime",1,1036471105.72366,11,410
4354,1,0,"Venter",2,"parc20",1,286,"AtlanticMaritime",1,1036471105.72366,11,411
4354,1,100,"Venter",2,"parc20",1,288,"AtlanticMaritime",1,1036471105.72366,11,412
4354,1,0,"Kennedy",5,"parc20",1,290,"AtlanticMaritime",1,1036471105.72366,11,413
4354,1,100,"Kennedy",5,"parc20",1,292,"AtlanticMaritime",1,1036471105.72366,11,414
4354,1,0,"Venter",5,"parc20",1,294,"AtlanticMaritime",1,1036471105.72366,11,415
4354,1,100,"Venter",5,"parc20",1,296,"AtlanticMaritime",1,1036471105.72366,11,416
4354,1,0,"Kennedy",20,"parc20",1,306,"AtlanticMaritime",1,1036471105.72366,11,417
4354,1,100,"Kennedy",20,"parc20",1,308,"AtlanticMaritime",1,1036471105.72366,11,418
4354,1,0,"Venter",20,"parc20",1,310,"AtlanticMaritime",1,1036471105.72366,11,419
4354,1,100,"Venter",20,"parc20",1,312,"AtlanticMaritime",1,1036471105.72366,11,420
4354,1,0,"Kennedy",2,"parc2",0.5,562,"AtlanticMaritime",1,1036471105.72366,11,421
4354,1,0,"Venter",2,"parc2",0.5,566,"AtlanticMaritime",1,1036471105.72366,11,422
4354,1,0,"Kennedy",5,"parc2",0.5,570,"AtlanticMaritime",1,1036471105.72366,11,423
4354,1,0,"Venter",5,"parc2",0.5,574,"AtlanticMaritime",1,1036471105.72366,11,424
4354,1,0,"Kennedy",20,"parc2",0.5,586,"AtlanticMaritime",1,1036471105.72366,11,425
4354,1,0,"Venter",20,"parc2",0.5,590,"AtlanticMaritime",1,1036471105.72366,11,426
4354,1,0,"Kennedy",2,"parc20",0.5,602,"AtlanticMaritime",1,1036471105.72366,11,427
4354,1,0,"Venter",2,"parc20",0.5,606,"AtlanticMaritime",1,1036471105.72366,11,428
4354,1,0,"Kennedy",5,"parc20",0.5,610,"AtlanticMaritime",1,1036471105.72366,11,429
4354,1,0,"Venter",5,"parc20",0.5,614,"AtlanticMaritime",1,1036471105.72366,11,430
4354,1,0,"Kennedy",20,"parc20",0.5,626,"AtlanticMaritime",1,1036471105.72366,11,431
4354,1,0,"Venter",20,"parc20",0.5,630,"AtlanticMaritime",1,1036471105.72366,11,432
4354,0,0,"Kennedy",10,"parc2",1,257,"AtlanticMaritime",1,1036471105.72366,12,433
4354,1,0,"Kennedy",10,"parc2",1,258,"AtlanticMaritime",1,1036471105.72366,12,434
4354,0,100,"Kennedy",10,"parc2",1,259,"AtlanticMaritime",1,1036471105.72366,12,435
4354,1,100,"Kennedy",10,"parc2",1,260,"AtlanticMaritime",1,1036471105.72366,12,436
4354,0,0,"Venter",10,"parc2",1,261,"AtlanticMaritime",1,1036471105.72366,12,437
4354,1,0,"Venter",10,"parc2",1,262,"AtlanticMaritime",1,1036471105.72366,12,438
4354,0,100,"Venter",10,"parc2",1,263,"AtlanticMaritime",1,1036471105.72366,12,439
4354,1,100,"Venter",10,"parc2",1,264,"AtlanticMaritime",1,1036471105.72366,12,440
4354,0,0,"Kennedy",40,"parc2",1,273,"AtlanticMaritime",1,1036471105.72366,12,441
4354,1,0,"Kennedy",40,"parc2",1,274,"AtlanticMaritime",1,1036471105.72366,12,442
4354,0,100,"Kennedy",40,"parc2",1,275,"AtlanticMaritime",1,1036471105.72366,12,443
4354,1,100,"Kennedy",40,"parc2",1,276,"AtlanticMaritime",1,1036471105.72366,12,444
4354,0,0,"Venter",40,"parc2",1,277,"AtlanticMaritime",1,1036471105.72366,12,445
4354,1,0,"Venter",40,"parc2",1,278,"AtlanticMaritime",1,1036471105.72366,12,446
4354,0,100,"Venter",40,"parc2",1,279,"AtlanticMaritime",1,1036471105.72366,12,447
4354,1,100,"Venter",40,"parc2",1,280,"AtlanticMaritime",1,1036471105.72366,12,448
4354,0,0,"Kennedy",10,"parc20",1,297,"AtlanticMaritime",1,1036471105.72366,12,449
4354,1,0,"Kennedy",10,"parc20",1,298,"AtlanticMaritime",1,1036471105.72366,12,450
4354,0,100,"Kennedy",10,"parc20",1,299,"AtlanticMaritime",1,1036471105.72366,12,451
4354,1,100,"Kennedy",10,"parc20",1,300,"AtlanticMaritime",1,1036471105.72366,12,452
4354,0,0,"Venter",10,"parc20",1,301,"AtlanticMaritime",1,1036471105.72366,12,453
4354,1,0,"Venter",10,"parc20",1,302,"AtlanticMaritime",1,1036471105.72366,12,454
4354,0,100,"Venter",10,"parc20",1,303,"AtlanticMaritime",1,1036471105.72366,12,455
4354,1,100,"Venter",10,"parc20",1,304,"AtlanticMaritime",1,1036471105.72366,12,456
4354,0,0,"Kennedy",40,"parc20",1,313,"AtlanticMaritime",1,1036471105.72366,12,457
4354,1,0,"Kennedy",40,"parc20",1,314,"AtlanticMaritime",1,1036471105.72366,12,458
4354,0,100,"Kennedy",40,"parc20",1,315,"AtlanticMaritime",1,1036471105.72366,12,459
4354,1,100,"Kennedy",40,"parc20",1,316,"AtlanticMaritime",1,1036471105.72366,12,460
4354,0,0,"Venter",40,"parc20",1,317,"AtlanticMaritime",1,1036471105.72366,12,461
4354,1,0,"Venter",40,"parc20",1,318,"AtlanticMaritime",1,1036471105.72366,12,462
4354,0,100,"Venter",40,"parc20",1,319,"AtlanticMaritime",1,1036471105.72366,12,463
4354,1,100,"Venter",40,"parc20",1,320,"AtlanticMaritime",1,1036471105.72366,12,464
4354,0,0,"Kennedy",10,"parc2",0.5,577,"AtlanticMaritime",1,1036471105.72366,12,465
4354,1,0,"Kennedy",10,"parc2",0.5,578,"AtlanticMaritime",1,1036471105.72366,12,466
4354,0,0,"Venter",10,"parc2",0.5,581,"AtlanticMaritime",1,1036471105.72366,12,467
4354,1,0,"Venter",10,"parc2",0.5,582,"AtlanticMaritime",1,1036471105.72366,12,468
4354,0,0,"Kennedy",40,"parc2",0.5,593,"AtlanticMaritime",1,1036471105.72366,12,469
4354,1,0,"Kennedy",40,"parc2",0.5,594,"AtlanticMaritime",1,1036471105.72366,12,470
4354,0,0,"Venter",40,"parc2",0.5,597,"AtlanticMaritime",1,1036471105.72366,12,471
4354,1,0,"Venter",40,"parc2",0.5,598,"AtlanticMaritime",1,1036471105.72366,12,472
4354,0,0,"Kennedy",10,"parc20",0.5,617,"AtlanticMaritime",1,1036471105.72366,12,473
4354,1,0,"Kennedy",10,"parc20",0.5,618,"AtlanticMaritime",1,1036471105.72366,12,474
4354,0,0,"Venter",10,"parc20",0.5,621,"AtlanticMaritime",1,1036471105.72366,12,475
4354,1,0,"Venter",10,"parc20",0.5,622,"AtlanticMaritime",1,1036471105.72366,12,476
4354,0,0,"Kennedy",40,"parc20",0.5,633,"AtlanticMaritime",1,1036471105.72366,12,477
4354,1,0,"Kennedy",40,"parc20",0.5,634,"AtlanticMaritime",1,1036471105.72366,12,478
4354,0,0,"Venter",40,"parc20",0.5,637,"AtlanticMaritime",1,1036471105.72366,12,479
4354,1,0,"Venter",40,"parc20",0.5,638,"AtlanticMaritime",1,1036471105.72366,12,480
